정류소명,X좌표,Y좌표,정류버스수,행정동,행정동_경도,행정동_위도
염천교,126.9733638501,37.5598374617,7,회현동,126.97935667015034,37.55729358571407
경희대입구,127.0528420023,37.5915085964,7,회기동,127.05537245756999,37.590788596734036
상봉터미널,127.092906444,37.5962294187,7,상봉2동,127.08328251615274,37.59250210813038
서울숲삼부아파트,127.0379175615,37.5586832188,7,행당1동,127.03620337239582,37.558504384172046
코스모타워.서울신용보증재단성동지점,127.0328371272,37.5628926499,7,왕십리도선동,127.02553162526321,37.56788114107694
왕십리2동주민센터,127.0333250078,37.5625197902,7,왕십리2동,127.03050479092835,37.561108073176435
행당1동주민센터.성동소방서,127.0386828233,37.5582396303,7,행당1동,127.03620337239582,37.558504384172046
망우역,127.095317,37.598636,7,망우본동,127.10149623606354,37.60057154261959
배봉초등학교.전농우성아파트,127.067301912,37.578622704000004,7,전농2동,127.06002263958206,37.57804267743348
신양초등학교앞,127.0680532802,37.5340844679,7,자양3동,127.072916909255,37.53383608948087
성수역,127.0535806794,37.545322869,7,성수2가3동,127.05525042193406,37.5482184239163
한남역.용산노인종합복지관,127.0067090018,37.5312244916,7,한남동,127.00055213243787,37.53462985578658
신내새한아파트앞,127.1009227036,37.605844343,7,신내1동,127.09936528756043,37.605874780994256
우리은행장안지점앞,127.06748056290002,37.5656655302,7,장안1동,127.06643470060439,37.56783277377976
국민은행장안동지점,127.0733512876,37.5722095968,7,장안2동,127.0706147287471,37.57845848177183
신설동역.서울풍물시장,127.02573345370001,37.574449778099996,7,용신동,127.03726228192635,37.57580677816467
자양아파트앞,127.0846500642,37.5320074284,7,자양2동,127.08441542586684,37.52884409210757
동서울우편집중국앞,127.0841616302,37.535220166799995,7,자양2동,127.08441542586684,37.52884409210757
청량리역6번출구,127.0431680683,37.578545560500004,7,전농1동,127.04770565866431,37.57804108959499
양원역입구,127.10619503129999,37.6055399874,7,망우본동,127.10149623606354,37.60057154261959
망우동고개,127.1071376819,37.6006041603,7,망우본동,127.10149623606354,37.60057154261959
상봉1동주민센터,127.0875704617,37.6004295116,7,상봉1동,127.08721335595949,37.599847752885864
신내쌍용아파트,127.0874081648,37.6015328069,7,상봉1동,127.08721335595949,37.599847752885864
오금동현대아파트,127.12642476479999,37.5032870682,7,오금동,127.12809944967847,37.50300005998476
한양 삼익아파트,127.12155787430001,37.505851873400005,7,방이1동,127.12391911174258,37.51098021106454
대림아파트후문,127.0269327633,37.556171404699995,7,행당2동,127.0293401659,37.55826482191124
은곡마을.LH이편한세상,127.1018397862,37.465376593,7,세곡동,127.10676026214176,37.46444010154397
도곡역3번출구,127.0564713905,37.491285113400004,7,대치1동,127.05682016381063,37.49326010984354
대치동우성아파트,127.0595212461,37.4926990194,7,대치1동,127.05682016381063,37.49326010984354
청담동래미안아파트,127.0428409183,37.5175033471,7,청담동,127.04931002321993,37.52511579897959
우성3차아파트,127.05710227040001,37.4837026974,7,개포1동,127.05748999487423,37.48197916687737
세관앞,127.0364341472,37.515655053,7,논현2동,127.03735990690524,37.51739318345911
삼성동서광아파트,127.04258285110001,37.5173293756,7,삼성2동,127.04607058643163,37.511266884811576
유진투자증권.파이낸셜뉴스신문,126.9276777776,37.5250243844,7,여의동,126.93460076393592,37.51759001910157
삼부아파트,126.9299867957,37.5252602935,7,여의동,126.93460076393592,37.51759001910157
성산초등학교입구,126.91206617389999,37.553141000100005,7,합정동,126.91215018641681,37.55170535552962
월드컵경기장남측.월드컵공원,126.8961465151,37.5666124795,7,성산2동,126.90899709145033,37.56865612002697
월드컵파크3단지후문,126.88971966780001,37.5711851169,7,상암동,126.89468943321278,37.57832090509381
경찰병원.서울동부고용노동지청,127.1223204866,37.4944764278,7,가락본동,127.12177224220831,37.49558967282977
문현중학교,127.12673041030001,37.4800607332,7,장지동,127.13112378845288,37.48371159802707
가락시장.가락몰,127.11522230850001,37.4915644325,7,가락1동,127.10729000914175,37.4997483408833
가락시장남문,127.11245406270001,37.4906977124,7,가락1동,127.10729000914175,37.4997483408833
수서역.로즈데일빌딩,127.1027879009,37.4875637758,7,수서동,127.10500397212131,37.48888785942371
문정2동주민센터.청소년수련관,127.112484785,37.4905896201,7,문정2동,127.11091238533636,37.4898951926552
훼미리근린공원,127.1148389959,37.4913262665,7,문정2동,127.11091238533636,37.4898951926552
복정역환승센터4번승강장,127.127535285,37.4699324093,7,위례동,127.14426154717584,37.481155444518166
매봉삼성아파트SK리더스뷰,127.04902109940001,37.488059600700005,7,도곡1동,127.03896912921999,37.48830459754871
뱅뱅사거리.구영동중학교,127.03263469459999,37.4876725875,7,도곡1동,127.03896912921999,37.48830459754871
서울교대사거리,127.0149073993,37.4872736263,7,서초3동,127.01200750943013,37.48370806396488
안골.복정고등학교앞,127.1354194117,37.4657068168,7,위례동,127.14957675379536,37.46821034326034
복정역환승센터2번승강장,127.12753483809999,37.469964337,7,위례동,127.14426154717584,37.481155444518166
복정역환승센터3번승강장,127.1275353287,37.4699292873,7,위례동,127.14426154717584,37.481155444518166
마천동금호어울림1차아파트,127.15411564760001,37.497061349,7,마천1동,127.14997157111824,37.49607982374298
잠실트리지움,127.0927995851,37.5110112898,7,잠실3동,127.09438326683343,37.5133248862588
배명중고교,127.0967160198,37.5001532502,7,삼전동,127.09251970719157,37.50272333861296
상일동역4번출구.센트럴푸르지오,127.1692835617,37.5570804436,7,고덕2동,127.1643659743796,37.56052548107242
상일동역1번출구,127.1644405757,37.556509978,7,고덕2동,127.1643659743796,37.56052548107242
잠실파크리오아파트상가.올림픽회관,127.1147057774,37.521001476799995,7,잠실4동,127.11223328041534,37.520239790233376
올림픽회관,127.1149840981,37.5209774504,7,오륜동,127.13430567724342,37.515416211063034
상일동역8번출구,127.1646851315,37.5564324351,7,상일1동,127.16462039509204,37.55064299525213
상일동역5번출구.고덕아르테온,127.16811118209999,37.5568546404,7,상일1동,127.16462039509204,37.55064299525213
몽촌토성역.한성백제역,127.1134772945,37.516994899400004,7,방이2동,127.11444178436398,37.51457576815779
우성아파트.양재초등학교,127.0319392869,37.4745709533,7,양재1동,127.02672880394384,37.47163933132787
서울시품질시험소한국교원단체총연합회,127.02792963719999,37.4674662005,7,양재1동,127.02672880394384,37.47163933132787
성촌마을입구,127.0250804508,37.4653734422,7,양재1동,127.02672880394384,37.47163933132787
방배동래미안타워.동덕여중고,126.9905195694,37.474646942199996,7,방배3동,126.9999954777151,37.478439573373386
하얏트호텔,126.99618948930001,37.541575128299996,7,이태원2동,126.99018285504647,37.54190953121075
남부터미널.기쁨병원,127.0169147424,37.4818523385,7,서초3동,127.01200750943013,37.48370806396488
국악고교사거리,127.0478589851,37.4744040728,7,양재2동,127.0412886879359,37.470633217194234
삼호물산,127.0450550066,37.4771185974,7,양재2동,127.0412886879359,37.470633217194234
왕십리광장.왕십리역7번출구,127.03663049629999,37.5611650431,7,행당1동,127.03620337239582,37.558504384172046
사당자동차학원,126.9827637663,37.4722305823,7,남현동,126.97784646962457,37.47456675887942
코트라,127.045401,37.463516999999996,7,양재2동,127.0412886879359,37.470633217194234
하나로마트.코트라,127.0446172052,37.4639684953,7,양재2동,127.0412886879359,37.470633217194234
서초호반써밋,127.0146460737,37.457569704099996,7,양재1동,127.02672880394384,37.47163933132787
서부면허시험장,126.88045954430001,37.5776327008,7,상암동,126.89468943321278,37.57832090509381
봉천역,126.9421257439,37.4831645709,7,은천동,126.94250287827985,37.485377767480706
상도2동아이파크.포스코더샵아파트,126.941263059,37.501161789899996,7,상도2동,126.94231104264887,37.505466519492
디지털3단지.롯데정보통신,126.87665212120001,37.4850869541,7,가산동,126.89163476131107,37.47687618530204
동방아파트.신월종합사회복지관,126.84622023370001,37.5214871973,7,신월2동,126.84458121372907,37.524980584185506
신정네거리.신정119안전센터,126.85076443870001,37.5220765006,7,신정3동,126.85479986821939,37.515122207950974
신정네거리해누리분수광장,126.8514343466,37.5218125463,7,신월2동,126.84458121372907,37.524980584185506
동방아파트,126.84641326319999,37.521804855700005,7,신월2동,126.84458121372907,37.524980584185506
개봉고가,126.85576102739999,37.4937644653,7,개봉2동,126.85654294398566,37.49088009723622
쌍용구로정비사업소,126.8825341343,37.498715052899996,7,구로2동,126.88349941713506,37.491392694128876
금천패션아울렛사거리.마리오,126.8885526791,37.4782866023,7,가산동,126.89163476131107,37.47687618530204
온신초등학교앞,126.8456448862,37.441732767,7,학온동,126.85135512502808,37.41544452242021
백산초등학교,126.9041699591,37.448748817100004,7,시흥5동,126.9083063072797,37.45240441788162
대동초등학교,126.9007177832,37.493985672600004,7,대림1동,126.90583371356381,37.495467137651794
사러가쇼핑센타,126.9109279122,37.5065363636,7,신길3동,126.90775060944699,37.507300655692475
우체국사거리.안양초교.중화한방,126.9262705947,37.3945071321,7,안양5동,126.92088985689345,37.39428706254233
군포초등학교,126.9439959799,37.3482945126,7,군포2동,126.94307404081538,37.346343624639715
중앙대중문,126.9571144001,37.5065653463,7,흑석동,126.96659075316671,37.505775015361046
가리봉파출소,126.8918365407,37.479114345700005,7,가리봉동,126.88920266112314,37.48243495602108
안양1번가.안양역,126.922166069,37.3981601493,7,안양1동,126.92586756963277,37.39914499290704
대동문고,126.9195223008,37.4013533429,7,안양2동,126.91782892914844,37.40509722965974
만안초교,126.915027174,37.406757471599995,7,안양2동,126.91782892914844,37.40509722965974
시외버스터미널.교보생명,126.9191027175,37.401233651300004,7,안양3동,126.9147215697155,37.396297459887094
안양중앙시장,126.9219880588,37.3978336993,7,안양4동,126.91786087338279,37.3965267397212
독산사거리,126.8960090452,37.4719834124,7,독산1동,126.897043364446,37.4702351736748
대성병원,126.90998661629999,37.5122667827,7,도림동,126.89594446388612,37.50943884033291
신길한화꿈에그린아파트,126.91013594309999,37.5033567771,7,신길5동,126.90523335905252,37.501640350871256
한국SGI,126.8896734102,37.5024209053,7,구로5동,126.88935294993047,37.500123666664315
목동10단지상가,126.85997250049999,37.5158694034,7,신정7동,126.85968767342912,37.51440010484428
목동12단지,126.8602758545,37.514275122,7,신정7동,126.85968767342912,37.51440010484428
양천구민체육센터.양천일자리센터,126.8641890257,37.5156341909,7,신정6동,126.86440187901604,37.51705095581646
목동중학교,126.87020524729999,37.5192260294,7,신정6동,126.86440187901604,37.51705095581646
목운초등학교.목운중학교,126.87326228280001,37.526181928,7,목1동,126.87113876950467,37.53035368195863
대조동주민센터,126.917821606,37.6140827146,7,대조동,126.9208251110824,37.61418996453204
은평연세병원,126.9177409601,37.6146554249,7,갈현2동,126.91584116534997,37.61856892142718
목동2단지,126.8778974583,37.536377991,7,목5동,126.88171745359833,37.53718352231085
목동3단지,126.8759306106,37.5346125886,7,목5동,126.88171745359833,37.53718352231085
제일여성병원,126.85174052309999,37.5225827633,7,신정4동,126.85869801145971,37.52336570218294
당산푸르지오아파트,126.90581797780001,37.5289864985,7,영등포동,126.90759003155141,37.52379249719461
신월2동주민센터입구,126.8455303291,37.5227492244,7,신월2동,126.84458121372907,37.524980584185506
신월2동주민센터입구.경창전통시장,126.8462013691,37.5229878119,7,신월2동,126.84458121372907,37.524980584185506
신방화사거리,126.8166375674,37.5728601789,7,방화1동,126.81749616956925,37.56866545658671
봉영여중.목동고,126.8618305684,37.5072977183,7,신정7동,126.85968767342912,37.51440010484428
래미안에스티움,126.9137212368,37.4999340603,7,신길6동,126.90985472928638,37.499402265501345
금옥중.금옥여고.백암고등학교,126.8445993249,37.509822547199995,7,신정3동,126.85479986821939,37.515122207950974
SBS공개홀,126.849907378,37.5637280331,7,등촌3동,126.84792880294093,37.55888772806288
가양역.우성아파트,126.85405364270001,37.56154673,7,등촌3동,126.84792880294093,37.55888772806288
발산역2번출구,126.83860692309999,37.5600238517,7,가양1동,126.83492534942096,37.57188423770563
양천구청역,126.8653619451,37.5125045666,7,신정7동,126.85968767342912,37.51440010484428
방화동도시개발2단지아파트,126.81855110389999,37.5732510114,7,방화1동,126.81749616956925,37.56866545658671
서남환경공원,126.8226231023,37.5731460183,7,가양1동,126.83492534942096,37.57188423770563
겸재정선미술관.서울식물원,126.83757033040001,37.570328104699996,7,가양1동,126.83492534942096,37.57188423770563
양천초등학교.겸재정선미술관,126.84029886020001,37.5690175691,7,가양1동,126.83492534942096,37.57188423770563
디지털미디어시티역2번출구,126.8997171541,37.5751943103,7,상암동,126.89468943321278,37.57832090509381
연신내역,126.92231699999999,37.617577000000004,7,대조동,126.9208251110824,37.61418996453204
DMC센트럴아이파크아파트,126.92197853530001,37.5782506977,7,남가좌2동,126.92387430912281,37.57844784858833
신사동고개.은평지역자활센터,126.910172,37.598976,7,신사1동,126.9117699058142,37.59779273832438
응암역신사오거리,126.9149652941,37.5988292361,7,신사1동,126.9117699058142,37.59779273832438
구기터널입구,126.9448023125,37.6104203053,7,녹번동,126.92991998280014,37.60221616097081
신진과학기술고교.이마트은평점,126.91861833540001,37.599571144,7,응암1동,126.92678687355749,37.60069699112276
래미안909동앞,126.9215757818,37.6411468011,7,진관동,126.92106591288902,37.63496688251137
롯데캐슬823동앞,126.9217217166,37.642070975100005,7,진관동,126.92106591288902,37.63496688251137
총신대,126.96642156,37.4877645352,7,사당5동,126.9670158182174,37.48562501998758
사당중학교,126.9680374186,37.4864415577,7,사당5동,126.9670158182174,37.48562501998758
고은초등학교.홍제센트럴아이파크,126.9447087429,37.5852144665,7,홍제1동,126.9449740098365,37.58772178075043
백련교,126.937354,37.582714,7,홍제1동,126.9449740098365,37.58772178075043
사당1동주민센터입구,126.97869082700001,37.4841820903,7,사당1동,126.97867156418748,37.48315533173558
왕십리민자역사,127.0378709299,37.561830129099995,7,행당1동,127.03620337239582,37.558504384172046
신용산.지하차도,126.963900286,37.5326572802,6,한강로동,126.96910588830355,37.52814221077219
원효로풍전아파트,126.9535516914,37.532240792399996,6,원효로2동,126.95153018891676,37.5343604221154
창덕궁.돈화문국악당,126.991061212,37.5774776278,6,종로1.2.3.4가동,126.99028726084354,37.574435539666744
원남동사거리,126.99821236860001,37.5757861716,6,종로1.2.3.4가동,126.99028726084354,37.574435539666744
을지로5가,126.9992630956,37.566755096,6,을지로동,126.99135225472774,37.566701478579624
힐튼호텔,126.9766122299,37.5566056006,6,회현동,126.97935667015034,37.55729358571407
오현초등학교,127.04812013969999,37.6233206964,6,장위3동,127.05660576530715,37.61654912217553
하계시영아파트,127.0654499289,37.6341014365,6,하계2동,127.0679781735031,37.63204009452397
하계미성아파트.을지병원,127.06945640010001,37.636560206700004,6,하계1동,127.07258146476586,37.64054625577194
대진고등학교,127.0733137574,37.6379659285,6,하계1동,127.07258146476586,37.64054625577194
상명초등학교,127.06798799999999,37.647847,6,중계2.3동,127.06873516173235,37.64211266811243
쌍문동성원아파트,127.0289337292,37.657645309,6,쌍문4동,127.028426823307,37.65646931555102
신설동로터리,127.0229468784,37.5758561421,6,숭인2동,127.01996896627993,37.57487753969854
북한산보국문역2번출구,127.0080361564,37.6123208475,6,정릉4동,127.00699953542005,37.6133765955324
정릉입구,127.01342079690001,37.6025035348,6,정릉2동,127.01114809300374,37.604474500708825
돈암시장입구,127.0165522454,37.592004085700005,6,삼선동,127.01467420944992,37.59083671246933
북한산보국문역1번출구,127.008269487,37.6120632959,6,정릉4동,127.00699953542005,37.6133765955324
상왕십리역.센트라스아파트,127.0300159401,37.5654503432,6,왕십리도선동,127.02553162526321,37.56788114107694
창동주공17단지,127.05391016959999,37.6459869217,6,창4동,127.04541886673523,37.659970618358386
창림초교창동신창아파트앞,127.0408271443,37.6415570823,6,창3동,127.04294926285138,37.63814612507127
창동.신창시장,127.038418708,37.6388808815,6,창3동,127.04294926285138,37.63814612507127
노원역1번출구,127.0634157586,37.6562799577,6,상계2동,127.06788803339256,37.65748032538832
정릉북한산국립공원입구,126.9995249858,37.617624265500005,6,정릉4동,127.00699953542005,37.6133765955324
정릉산장아파트,127.00282332370001,37.6169229225,6,정릉4동,127.00699953542005,37.6133765955324
고려대사범대학부속고등학교,127.0023191943,37.6078266066,6,정릉3동,127.00418588228014,37.60895827824116
일성아파트,126.972938181,37.6088011743,6,평창동,126.9683578109311,37.606391696043204
평창동주민센터,126.9695657901,37.6066085153,6,평창동,126.9683578109311,37.606391696043204
자하문고개.윤동주문학관,126.9671282401,37.5921935787,6,청운효자동,126.97064969122994,37.58411617384134
청운중학교,126.97259443889999,37.5879008533,6,청운효자동,126.97064969122994,37.58411617384134
경복고교,126.97104371350001,37.5851124767,6,청운효자동,126.97064969122994,37.58411617384134
효자동,126.9705347538,37.5830818402,6,청운효자동,126.97064969122994,37.58411617384134
청덕초등학교,126.9991578864,37.6087638371,6,정릉3동,127.00418588228014,37.60895827824116
정릉대우아파트,127.0028532999,37.617010088600004,6,정릉4동,127.00699953542005,37.6133765955324
월계2교.참누리아파트,127.05043023399999,37.6232517077,6,장위3동,127.05660576530715,37.61654912217553
광운초교앞,127.05302505479999,37.6197549224,6,장위3동,127.05660576530715,37.61654912217553
공릉역4번출구,127.07250532559999,37.6263839212,6,공릉1동,127.07382131176637,37.62483590103203
국민은행중화동지점,127.0799291385,37.5988354686,6,중화2동,127.07617317673738,37.60282866296335
중화동한신아파트,127.08007365190001,37.5990656913,6,중화1동,127.08067401119726,37.601171454044255
태릉입구역4번출구,127.07506420780001,37.6195599545,6,공릉1동,127.07382131176637,37.62483590103203
공릉역1번출구,127.0726012934,37.6265214174,6,공릉1동,127.07382131176637,37.62483590103203
하계미성아파트,127.0688318765,37.6348121257,6,하계1동,127.07258146476586,37.64054625577194
상계주공7단지.광림교회앞,127.06282987440001,37.6605172514,6,상계10동,127.06027544619836,37.661261375736004
다락원.서울도솔학교앞,127.0448115209,37.6946946566,6,호원1동,127.04877128372922,37.71200614097773
경동시장사거리,127.03824199040001,37.5772236317,6,용신동,127.03726228192635,37.57580677816467
한남시범아파트,127.01240438469999,37.5379802596,6,한남동,127.00055213243787,37.53462985578658
한남동,127.0084621784,37.5338901943,6,한남동,127.00055213243787,37.53462985578658
한강진역.블루스퀘어,127.001855,37.540824,6,한남동,127.00055213243787,37.53462985578658
동신병원,126.936070267,37.5810988181,6,홍은2동,126.93422909114362,37.58015154435787
공덕역1번출구,126.94940539870001,37.5445594648,6,아현동,126.95590370163207,37.554483251679514
번동주공3단지,127.0435478216,37.6290833764,6,번3동,127.04660794244168,37.62587330918278
번동주공1단지,127.0482017225,37.6255500667,6,번3동,127.04660794244168,37.62587330918278
장삼주유소,127.0592801434,37.6141541994,6,장위3동,127.05660576530715,37.61654912217553
새석관시장,127.052676851,37.6086112316,6,장위2동,127.05451864775776,37.61240555774102
삼선교.성북문화원,127.0057115033,37.588915002,6,성북동,127.00327906111706,37.59105021324482
성북초교.성북선잠박물관,126.9978457167,37.5929926795,6,성북동,127.00327906111706,37.59105021324482
성북우체국현대백화점,127.0293074582,37.607859421,6,길음2동,127.02731160121031,37.60669551025378
미양중고등학교.팔팔·미송경로당,127.01306902489999,37.623272333,6,삼양동,127.01838797999687,37.62734428383054
두산위브아파트입구,127.0163597065,37.6200424977,6,삼각산동,127.02083597831674,37.6150544065232
북부성모병원,127.0171810943,37.6468347273,6,수유2동,127.01993324444145,37.64466097042541
숭미초등학교,127.0279081429,37.649667172600005,6,쌍문3동,127.02793444193848,37.64896604899964
창동동아아파트,127.0514919154,37.6515035276,6,창4동,127.04541886673523,37.659970618358386
창동주공19단지,127.0521498757,37.6492607574,6,창4동,127.04541886673523,37.659970618358386
창동주공18단지,127.05288296639999,37.6472820487,6,창4동,127.04541886673523,37.659970618358386
북부성모의원,127.01733247989999,37.646873027199995,6,수유2동,127.01993324444145,37.64466097042541
석관동코오롱아파트,127.06621054780001,37.606611155100005,6,석관동,127.06143701887393,37.61298239556146
한천로쌍용아파트앞,127.0677673199,37.5981972132,6,이문1동,127.06550563065112,37.59782195405225
롯데백화점미아점,127.03086200000001,37.614651,6,송중동,127.0337938241709,37.61612898935126
방천시장입구,127.0326975602,37.6115440433,6,송중동,127.0337938241709,37.61612898935126
삼성화재강북지점,127.0248549794,37.6355527723,6,번1동,127.0305814215717,37.63776075355172
수유역.노스페이스문화센터,127.0268646245,37.6390706209,6,번1동,127.0305814215717,37.63776075355172
강북구청사거리,127.0284022459,37.638909416,6,번1동,127.0305814215717,37.63776075355172
수송초등학교,127.0315198536,37.6369273066,6,번1동,127.0305814215717,37.63776075355172
도봉역,127.04654368870001,37.6803480746,6,도봉2동,127.04654920347146,37.66971518632491
서울북부지방법원.검찰청.성우아파트,127.04798743459999,37.675942842800005,6,도봉2동,127.04654920347146,37.66971518632491
도봉시장,127.04670394600001,37.6736710635,6,도봉2동,127.04654920347146,37.66971518632491
방학1동대상타운현대삼성아파트,127.04610480299999,37.666249071799996,6,방학1동,127.04067939030433,37.664235791344225
인덕대학교,127.0554039984,37.6284456688,6,월계2동,127.0507448981587,37.63249204970492
월계역,127.05924716700001,37.633929600900004,6,월계3동,127.0692594417589,37.621014877367806
상명고등학교.성원아파트,127.0691829174,37.6497473123,6,중계1동,127.07748859128985,37.652547838914
상계중학교,127.067904925,37.6523728764,6,상계6.7동,127.06696547975842,37.65488602435384
상명고등학교,127.0691680892,37.6495448669,6,중계2.3동,127.06873516173235,37.64211266811243
동신아파트,127.0776932843,37.627648545999996,6,공릉2동,127.08329651641624,37.621308535361855
상신교회,127.07084182930001,37.6614067063,6,상계5동,127.06940720490161,37.6629682202442
청원고등학교,127.0616314272,37.665153104299996,6,상계10동,127.06027544619836,37.661261375736004
흥안운수상계4동종점,127.0823291984,37.6708064019,6,상계3.4동,127.0832317470677,37.672913304688635
흥안운수종점,127.0808295823,37.6697762294,6,상계3.4동,127.0832317470677,37.672913304688635
동아불암아파트,127.077855679,37.6661163205,6,상계3.4동,127.0832317470677,37.672913304688635
불암대림아파트,127.0765121171,37.6643181564,6,상계3.4동,127.0832317470677,37.672913304688635
상계2동주민센터,127.06736159180001,37.6575077496,6,상계2동,127.06788803339256,37.65748032538832
상계동주유소,127.07168179290001,37.6575257485,6,상계2동,127.06788803339256,37.65748032538832
상계119안전센터,127.07157839850001,37.653934454,6,상계2동,127.06788803339256,37.65748032538832
노원초등학교,127.05573333049999,37.6729066673,6,상계1동,127.0549489044653,37.67990705367882
노일초등학교,127.05539743950001,37.6735354394,6,상계1동,127.0549489044653,37.67990705367882
중계주공4단지,127.078089386,37.6550474958,6,중계4동,127.0779891667362,37.65876068156527
경춘선숲길방문자센터,127.07043055780001,37.631684019299996,6,하계1동,127.07258146476586,37.64054625577194
두산힐스빌아파트,127.0789297074,37.6213648246,6,공릉2동,127.08329651641624,37.621308535361855
태릉사거리,127.07829492120001,37.6190363306,6,공릉1동,127.07382131176637,37.62483590103203
수락중고등학교,127.0553623957,37.6829117775,6,상계1동,127.0549489044653,37.67990705367882
노원고등학교,127.054559286,37.6615448907,6,상계8동,127.05157520419306,37.666743464686554
삼육대앞,127.1083831551,37.638693456999995,6,공릉2동,127.08329651641624,37.621308535361855
한국스포츠정책과학원,127.10554876020001,37.6352428189,6,공릉2동,127.08329651641624,37.621308535361855
태릉선수촌,127.1036060757,37.633891055,6,공릉2동,127.08329651641624,37.621308535361855
태릉,127.0983472476,37.6305276909,6,공릉2동,127.08329651641624,37.621308535361855
태릉국제사격장,127.0961715579,37.6282014213,6,공릉2동,127.08329651641624,37.621308535361855
서울여대.육군사관학교행정안내소,127.0945578275,37.6261622278,6,공릉2동,127.08329651641624,37.621308535361855
경춘선숲길.화랑대역공원,127.09029821930001,37.6235152922,6,공릉2동,127.08329651641624,37.621308535361855
화랑대사거리,127.0880501274,37.6220221542,6,공릉2동,127.08329651641624,37.621308535361855
우방아파트,127.00940617180001,37.6002355214,6,정릉2동,127.01114809300374,37.604474500708825
인수중학교.극동아파트,127.01101294819999,37.6423140465,6,인수동,127.01062789266521,37.641490711184005
인수동백운교회입구,127.01089340690001,37.644305058899995,6,인수동,127.01062789266521,37.641490711184005
화계사입구사거리,127.01690899889999,37.6342211547,6,인수동,127.01062789266521,37.641490711184005
화계사입구.한신대학교대학원,127.0135370878,37.6331353644,6,수유1동,127.01760923818316,37.63005817372584
회기동현대아파트,127.0544410239,37.5889911699,6,회기동,127.05537245756999,37.590788596734036
청량리미주상가앞,127.0473139418,37.5819117606,6,청량리동,127.04728971940368,37.586251109549686
우산빌딩앞,127.0546064007,37.5889399876,6,휘경1동,127.06579124432037,37.59296725363674
전농래미안크레시티아파트,127.0557093649,37.5762792242,6,전농1동,127.04770565866431,37.57804108959499
마장역,127.0430439951,37.5663047477,6,마장동,127.04532576078259,37.56637954799328
대한노인회동대문구지회,127.0556892518,37.5761320676,6,전농1동,127.04770565866431,37.57804108959499
휘경여중고휘경주공아파트앞,127.06828399850001,37.5823820434,6,전농2동,127.06002263958206,37.57804267743348
배봉산입구,127.0682877947,37.5801699358,6,전농2동,127.06002263958206,37.57804267743348
묵1동주민센터입구.먹골역,127.07784730649999,37.6125854602,6,묵1동,127.07848438732296,37.612413676315946
새밭교회,127.0926649335,37.5490377373,6,구의2동,127.08993579344175,37.54724564567557
광나루역,127.1034045767,37.5454440996,6,광장동,127.10303485977407,37.54692499880753
예닮요양병원,127.139044416,37.535500674,6,길동,127.14621089757424,37.539231753347785
서울백병원.국가인권위.안중근활동터,126.9878514335,37.5643504512,6,명동,126.98581171546633,37.56004798513031
행당신동아.행당푸르지오아파트,127.03405376290002,37.5561425308,6,행당2동,127.0293401659,37.55826482191124
논현아이파크,127.0361459441,37.510931551300004,6,논현2동,127.03735990690524,37.51739318345911
KT강남지사,127.0415737701,37.5047914177,6,역삼1동,127.03320108651666,37.49542431718493
개포래미안포레스트,127.05442007100001,37.4801991921,6,개포4동,127.05162216760603,37.47885717701172
능인선원앞,127.05228729299999,37.4723922344,6,개포4동,127.05162216760603,37.47885717701172
도로교통공단서울지부.코트라,127.044231333,37.4663759704,6,내곡동,127.0769169347293,37.45824631311163
개포파크빌리지,127.0582127042,37.4766472268,6,개포1동,127.05748999487423,37.48197916687737
하나은행사거리,127.0540141297,37.4807579115,6,개포4동,127.05162216760603,37.47885717701172
반포종합운동장,126.9962557409,37.4993812147,6,반포2동,126.9945035076517,37.50459388896943
방배열린문화센터(방배4동주민센터),126.9916348416,37.4906300512,6,방배4동,126.99248289849378,37.48906042373039
신동아아파트앞,127.0018489423,37.482131583299996,6,방배3동,126.9999954777151,37.478439573373386
서울중부기술교육원.블루스퀘어,127.0034716729,37.5415271504,6,한남동,127.00055213243787,37.53462985578658
반포대교남단 한강시민공원입구,126.9996164075,37.5076207555,6,반포2동,126.9945035076517,37.50459388896943
잠원한신아파트,127.01005772120001,37.5165200139,6,잠원동,127.01410282023416,37.51491868802903
지하철3호선교대역,127.0140972015,37.4917727254,6,서초1동,127.01957096253298,37.49007898260848
면목신우아파트,127.0794972708,37.580268582399995,6,면목5동,127.07948445767019,37.585790532538134
군자교,127.0753577739,37.5623409399,6,중곡1동,127.0800825285375,37.56067400014511
송정동건영아파트,127.0713144844,37.5553341818,6,송정동,127.06957360231537,37.55453585995355
송정동서울숲아이파크,127.0694151294,37.5519275339,6,송정동,127.06957360231537,37.55453585995355
서울상록회관.한국기술센터,127.0439700509,37.503077193,6,역삼1동,127.03320108651666,37.49542431718493
강남역12번출구,127.02987883290001,37.498750381,6,역삼1동,127.03320108651666,37.49542431718493
강남역.역삼세무서,127.0290810871,37.4982746161,6,역삼1동,127.03320108651666,37.49542431718493
역삼역.포스코타워역삼,127.03372432110001,37.4997045374,6,역삼1동,127.03320108651666,37.49542431718493
한국자산신탁.르네상스호텔,127.0441325137,37.5028892446,6,역삼2동,127.0468346777432,37.49596751103195
성수사거리,127.0646564819,37.5432013335,6,화양동,127.07136761473575,37.546476261142864
역삼중학교.강남세브란스병원,127.0477525918,37.4946076331,6,역삼2동,127.0468346777432,37.49596751103195
