,전철역코드,전철역명,전철명명(영문),호선,외부코드,검색키워드,주소,위도,경도,환승역,H/B,행정동,행정동_경도,행정동_위도
231,1002,남영역,Namyeong,1호선,134,남영역 1호선,서울 용산구 한강대로77길 25,37.5405646005342,126.971332437837,0,H,남영동,126.97336800305129,37.54284397575442
232,1003,용산역,Yongsan,1호선,135,용산역 1호선,서울 용산구 한강대로23길 55,37.5297718014452,126.96474150348499,1,H,한강로동,126.96910588830355,37.52814221077219
233,1004,노량진역,Noryangjin,1호선,136,노량진역 1호선,서울 동작구 노량진로 151,37.5158026675555,126.94835918124201,1,H,노량진1동,126.9420162213609,37.51230680241965
234,1005,대방역,Daebang,1호선,137,대방역 1호선,서울 영등포구 여의대방로 300,37.5133254586186,126.92630302483299,0,H,신길7동,126.9214774694711,37.50637353304094
235,1006,영등포역,Yeongdeungpo,1호선,139,영등포역 1호선,서울 영등포구 경인로 846,37.5156680341198,126.907665995469,0,H,영등포본동,126.90935224775124,37.514672109589846
236,1007,신도림역,Sindorim,1호선,140,신도림역 1호선,서울 구로구 경인로 688,37.509035318711206,126.891187111711,1,H,신도림동,126.88061022867365,37.507780905043674
237,1008,이촌역,Ichon,경의선,K111,이촌역 경의선,서울 용산구 이촌로71길 42,37.5222293914391,126.973595696064,1,H,이촌1동,126.97331680470317,37.521396531912345
238,1009,서빙고역,Seobinggo,경의선,K112,서빙고역 경의선,서울 용산구 서빙고로 238,37.5199555398566,126.990048630943,0,H,서빙고동,126.99463808843306,37.52046238128448
239,1011,옥수역,Oksu,경의선,K114,옥수역 경의선,서울 성동구 동호로 21,37.5410468905674,127.01832999157601,1,H,옥수동,127.0134338126595,37.54358863837599
240,1013,왕십리역,Wangsimni,경의선,K116,왕십리역 경의선,서울 성동구 왕십리광장로 17,37.5614417528647,127.038394194396,1,H,행당1동,127.03620337239582,37.558504384172046
241,1014,청량리역,Cheongnyangni,경의선,K117,청량리역 경의선,서울 동대문구 왕산로 214,37.584196138116106,127.05114707633001,1,H,전농1동,127.04770565866431,37.57804108959499
242,1015,회기역,Hoegi,1호선,123,회기역 1호선,서울 동대문구 회기로 196,37.589744238767096,127.058035421223,1,H,휘경1동,127.06579124432037,37.59296725363674
243,1016,외대앞역,Hankuk Univ. of Foreign Studies,1호선,122,외대앞역 1호선,서울 동대문구 휘경로 27,37.5954136758127,127.063058800869,0,H,이문1동,127.06550563065112,37.59782195405225
244,1017,신이문역,Sinimun,1호선,121,신이문역 1호선,서울 동대문구 한천로 472,37.604278644665996,127.069577322142,0,H,이문2동,127.06511640767623,37.603379479365486
245,1019,광운대역,Kwangwoon Univ.,1호선,119,광운대역 1호선,서울 노원구 석계로 98-2,37.6230335564713,127.06176348126999,1,H,월계1동,127.06300131117236,37.61989034811612
246,1020,월계역,Wolgye,1호선,118,월계역 1호선,서울 노원구 월계로53길 40,37.6321089404669,127.05872939499099,0,H,월계2동,127.0507448981587,37.63249204970492
247,1021,녹천역,Nokcheon,1호선,117,녹천역 1호선,서울 도봉구 덕릉로 376,37.6456959058103,127.05091999212699,0,H,창1동,127.04382993743857,37.648373773131134
248,1022,창동역,Chang-dong,1호선,116,창동역 1호선,서울 도봉구 마들로11길 77,37.6532174818989,127.047714954434,1,H,창5동,127.04358074482582,37.656298909711985
249,1023,선릉역,Seolleung,분당선,K215,선릉역 분당선,서울 강남구 테헤란로 지하 340,37.5045028775835,127.048942471228,1,H,역삼2동,127.0468346777432,37.49596751103195
250,1024,한티역,Hanti,분당선,k216,한티역 분당선,서울 강남구 선릉로 지하 228,37.4962424687085,127.05288235259898,0,H,도곡2동,127.04638382177308,37.483728401661516
251,1025,도곡역,Dogok,분당선,K217,도곡역 분당선,서울 강남구 남부순환로 지하 2814,37.490864771718705,127.05532337372,1,H,도곡2동,127.04638382177308,37.483728401661516
252,1026,구룡역,Guryong,분당선,k218,구룡역 분당선,서울 강남구 개포로 지하 403,37.487087817894505,127.05926560549801,0,H,개포2동,127.06913357484176,37.48978647004139
253,1027,개포동역,Gaepo-dong,분당선,k219,개포동역 분당선,서울 강남구 개포로 지하 420,37.4892484725195,127.06647494976801,0,H,개포2동,127.06913357484176,37.48978647004139
254,1028,대모산입구역,Daemosan,분당선,k220,대모산입구역 분당선,서울 강남구 개포로 지하 522,37.4915453291369,127.07316864715,0,H,일원2동,127.07369959446872,37.49217318132317
255,102C,왕십리역,Wangsimni,분당선,K210,왕십리역 분당선,서울 성동구 왕십리광장로 17,37.5614417528647,127.038394194396,1,H,행당1동,127.03620337239582,37.558504384172046
256,1030,수서역,Suseo,분당선,K221,수서역 분당선,서울 강남구 광평로 지하 270,37.487388993350294,127.10185919101801,1,H,수서동,127.10500397212131,37.48888785942371
257,1031,복정역,Bokjeong,분당선,K222,복정역 분당선,서울 송파구 송파대로 지하 6,37.4710560005054,127.126771228018,1,H,위례동,127.14426154717584,37.481155444518166
258,1032,신길역,Singil,1호선,138,신길역 1호선,서울 영등포구 영등포로 327,37.51703185067839,126.917224932059,1,H,신길1동,126.92141821015184,37.51111638167643
259,1201,중랑역,Jungnang,경의선,K119,중랑역 경의선,서울 중랑구 중랑역로 9,37.594824096027395,127.075728956656,1,H,중화2동,127.07617317673738,37.60282866296335
260,1202,상봉역,Sangbong,경의선,K120,상봉역 경의선,서울 중랑구 망우로 297,37.596713784408706,127.08543676516399,1,H,상봉1동,127.08721335595949,37.599847752885864
261,1203,망우역,Mangu,경의선,K121,망우역 경의선,서울 중랑구 망우로55길 11-10,37.599287615390296,127.092756577852,1,H,상봉1동,127.08721335595949,37.599847752885864
262,1204,양원역,Yangwon,경의선,K122,양원역 경의선,서울 중랑구 송림길 147,37.606554361502,127.10792148904301,0,H,망우본동,127.10149623606354,37.60057154261959
263,1012,응봉역,Eungbong,경의선,K115,응봉역 경의선,서울 성동구 고산자로 123,37.550448226674796,127.034927944532,0,H,응봉동,127.03341680779683,37.553160488282536
264,1251,서울역,Seoul Station,경의선,P313,서울역 경의선,서울 중구 통일로 1,37.5560581817344,126.97211589416099,1,H,회현동,126.97935667015034,37.55729358571407
265,1252,신촌역,Sinchon,경의선,P312,신촌역 경의선,서울 서대문구 신촌역로 30,37.5598241279561,126.942386979371,0,H,신촌동,126.93927688481546,37.56515088211023
266,1261,효창공원앞역,Hyochang Park,경의선,K826,효창공원앞역 경의선,서울 용산구 백범로 지하 287,37.539334042392994,126.961318543969,1,H,효창동,126.96189891954826,37.54237952039099
267,1262,공덕역,Gongdeok,경의선,K312,공덕역 경의선,서울 마포구 마포대로 지하 92,37.542543036755795,126.95219691278999,1,H,도화동,126.94988256330043,37.541549716235735
268,1264,홍대입구역,Hongik Univ.,경의선,K314,홍대입구역 경의선,서울 마포구 양화로 지하 188,37.5574108322996,126.92696154838998,1,H,서교동,126.91459072347962,37.55510931339116
269,1267,수색역,Susaek,경의선,K317,수색역 경의선,서울 은평구 수색로 261-1,37.5808147253405,126.89565920167101,0,H,수색동,126.89367222426786,37.5835205268528
270,1305,광운대역,Kwangwoon Univ.,경춘선,P116,광운대역 경춘선,서울 노원구 석계로 98-2,37.6230335564713,127.06176348126999,1,H,월계1동,127.06300131117236,37.61989034811612
271,1306,청량리역,Cheongnyangni,경춘선,P117,청량리역 경춘선,서울 동대문구 왕산로 214,37.584196138116106,127.05114707633001,1,H,전농1동,127.04770565866431,37.57804108959499
272,1307,회기역,Hoegi,경춘선,P118,회기역 경춘선,서울 동대문구 회기로 196,37.589744238767096,127.058035421223,1,H,휘경1동,127.06579124432037,37.59296725363674
273,1309,상봉역,Sangbong,경춘선,P120,상봉역 경춘선,서울 중랑구 망우로 297,37.596713784408706,127.08543676516399,1,H,상봉1동,127.08721335595949,37.599847752885864
274,1310,망우역,Mangu,경춘선,P121,망우역 경춘선,서울 중랑구 망우로55길 11-10,37.599287615390296,127.092756577852,1,H,상봉1동,127.08721335595949,37.599847752885864
275,1311,신내역,Sinnae,경춘선,P122,신내역 경춘선,서울 중랑구 신내역로 20,37.6127905258724,127.103222049319,1,H,망우본동,127.10149623606354,37.60057154261959
276,1018,석계역,Seokgye,1호선,120,석계역 1호선,서울 노원구 화랑로 341,37.6153059403184,127.065647254398,1,H,월계1동,127.06300131117236,37.61989034811612
277,1263,서강대역,Sogang Univ.,경의선,K313,서강대역 경의선,서울 마포구 서강로 지하 118,37.5527051004675,126.934808313154,0,H,대흥동,126.94341748088685,37.54994771023627
278,1701,구로역,Guro,1호선,141,구로역 1호선,서울 구로구 구로중앙로 174,37.5024345090279,126.881491595821,0,H,구로5동,126.88935294993047,37.500123666664315
279,1702,가산디지털단지역,Gasan Digital Complex,1호선,P142,가산디지털단지역 1호선,서울 금천구 벚꽃로 309,37.481595737544296,126.882559483336,1,H,가산동,126.89163476131107,37.47687618530204
280,1703,금천구청역,Geumcheon-Gu Office,1호선,P144,금천구청역 1호선,서울 금천구 시흥대로63길 91,37.455609978438,126.894514076077,0,H,시흥1동,126.90325068575228,37.45353926774916
281,1266,디지털미디어시티역,Digital Media City,경의선,K316,디지털미디어시티역 경의선,서울 은평구 수색로 193,37.577876499679,126.900250572829,1,H,수색동,126.89367222426786,37.5835205268528
282,1714,독산역,Doksan,1호선,P143,독산역 1호선,서울 금천구 벚꽃로 115,37.4659873169402,126.889514168718,0,H,가산동,126.89163476131107,37.47687618530204
283,1801,개봉역,Gaebong,1호선,143,개봉역 1호선,서울 구로구 경인로40길 47,37.4945222528654,126.859102583368,0,H,개봉1동,126.8511464334611,37.50026550778234
284,1802,오류동역,Oryu-dong,1호선,144,오류동역 1호선,서울 구로구 경인로20길 13,37.494359185399,126.84460070167299,0,H,오류2동,126.83950458361203,37.48881469609833
285,1813,구일역,Guil,1호선,142,구일역 1호선,서울 구로구 구일로 133,37.4963911827294,126.869920428658,0,H,구로2동,126.88349941713506,37.491392694128876
286,1821,온수역,Onsu,1호선,145,온수역 1호선,서울 구로구 부일로 872,37.492473915874704,126.824038632379,1,H,수궁동,126.83147856339022,37.49390321679422
287,1847,서울숲역,Seoul-forest,분당선,K211,서울숲역 분당선,서울 성동구 왕십리로 지하 77,37.5436182408959,127.044706934942,0,H,성수1가1동,127.04965160052562,37.542079700811996
288,1848,압구정로데오역,Apgujeongrodeo,분당선,K212,압구정로데오역 분당선,서울 강남구 압구정로 지하 402,37.5272937126775,127.040512934835,0,H,청담동,127.04931002321993,37.52511579897959
289,1849,강남구청역,Gangnam-gu Office,분당선,K213,강남구청역 분당선,서울 강남구 학동로 지하 346,37.5171892352971,127.04130142966001,1,H,삼성2동,127.04607058643163,37.511266884811576
290,1850,선정릉역,Seonjeongneung,분당선,K214,선정릉역 분당선,서울 강남구 선릉로 지하 580,37.5108538860091,127.043641042222,1,H,논현2동,127.03735990690524,37.51739318345911
291,1901,방학역,Banghak,1호선,115,방학역 1호선,서울 도봉구 도봉로150다길 3,37.666346610047604,127.044423079471,0,H,방학1동,127.04067939030433,37.664235791344225
292,1902,도봉역,Dobong,1호선,114,도봉역 1호선,서울 도봉구 도봉로170길 2,37.680362906156205,127.045764016316,0,H,도봉2동,127.04654920347146,37.66971518632491
293,1903,도봉산역,Dobongsan,1호선,113,도봉산역 1호선,서울 도봉구 도봉로 948,37.688861412909006,127.04614009023199,1,H,도봉2동,127.04654920347146,37.66971518632491
294,1845,청량리역,Cheongnyangni,분당선,,청량리역 분당선,서울 동대문구 왕산로 214,37.584196138116106,127.05114707633001,1,H,전농1동,127.04770565866431,37.57804108959499
295,2537,동대문역사문화공원역,Dongdaemun History  Culture Park,5호선,536,동대문역사문화공원역 5호선,서울 중구 마른내로 지하 162,37.5645770081888,127.005916180124,1,H,광희동,127.00505266779864,37.56446721686456
296,2538,청구역,Cheonggu,5호선,5371,청구역 5호선,서울 중구 청구로 지하 77,37.5602939125022,127.013806006802,1,H,신당동,127.01450559046833,37.56211663517015
297,2712,도봉산역,Dobongsan,7호선,710,도봉산역 7호선,서울 도봉구 도봉로 964-40,37.6891205614059,127.046528790935,1,H,도봉2동,127.04654920347146,37.66971518632491
298,2713,수락산역,Suraksan,7호선,711,수락산역 7호선,서울 노원구 동일로 지하 1662,37.677625936999505,127.05537458426599,0,H,상계1동,127.0549489044653,37.67990705367882
299,2714,마들역,Madeul,7호선,712,마들역 7호선,서울 노원구 동일로 지하 1530-1,37.6650864331785,127.05768770921301,0,H,상계8동,127.05157520419306,37.666743464686554
300,2715,노원역,Nowon,7호선,713,노원역 7호선,서울 노원구 동일로 지하 1409,37.65469471611679,127.06051741025101,1,H,상계2동,127.06788803339256,37.65748032538832
301,2716,중계역,Junggye,7호선,714,중계역 7호선,서울 노원구 동일로 지하 1308-1,37.6448906789921,127.064246723057,0,H,중계2.3동,127.06873516173235,37.64211266811243
302,2717,하계역,Hagye,7호선,7151,하계역 7호선,서울 노원구 동일로 지하 1196,37.636452124064604,127.067988537404,0,H,하계2동,127.0679781735031,37.63204009452397
303,2718,공릉역,Gongneung,7호선,716,공릉역 7호선,서울 노원구 동일로 지하 1074,37.6254769202851,127.073005201049,0,H,공릉1동,127.07382131176637,37.62483590103203
304,2719,태릉입구역,Taereung,7호선,717,태릉입구역 7호선,서울 노원구 동일로 지하 992-1,37.6179056668897,127.07499539092699,1,H,공릉1동,127.07382131176637,37.62483590103203
305,2720,먹골역,Meokgol,7호선,718,먹골역 7호선,서울 중랑구 동일로 지하 901,37.610625059124395,127.077764798784,0,H,묵1동,127.07848438732296,37.612413676315946
306,4101,개화역,Gaehwa,9호선,901,개화역 9호선,서울 강서구 개화동로8길 19,37.577886100861,126.798211244431,0,H,방화2동,126.80673880485905,37.56671300076564
307,4102,김포공항역,Gimpo Intl. Airport,9호선,902,김포공항역 9호선,서울 강서구 하늘길 지하 77,37.562144131501,126.801570320177,1,H,공항동,126.79483817099285,37.55591341272746
308,4103,공항시장역,Airport Market,9호선,903,공항시장역 9호선,서울 강서구 방화동로 지하 30,37.5635555121815,126.810492268589,0,H,공항동,126.79483817099285,37.55591341272746
309,4104,신방화역,Sinbanghwa,9호선,904,신방화역 9호선,서울 강서구 방화대로 지하 301,37.5676833982563,126.81652455089899,0,H,방화1동,126.81749616956925,37.56866545658671
310,4105,마곡나루역,Magongnaru,9호선,905,마곡나루역 9호선,서울 강서구 마곡중앙5로 지하 2,37.5667930302835,126.827518199814,1,H,가양1동,126.83492534942096,37.57188423770563
311,4106,양천향교역,Yangcheon Hyanggyo,9호선,906,양천향교역 9호선,서울 강서구 양천로 지하 341,37.5687611941006,126.840817845045,0,H,가양1동,126.83492534942096,37.57188423770563
312,4108,증미역,Jeungmi,9호선,908,증미역 9호선,서울 강서구 양천로 지하 560,37.557719410141395,126.861246868802,0,H,등촌1동,126.85892191146148,37.55584159071674
313,4109,등촌역,Deungchon,9호선,909,등촌역 9호선,서울 강서구 공항대로 지하 529,37.5511171423354,126.864950041955,0,H,등촌1동,126.85892191146148,37.55584159071674
314,4112,선유도역,Seonyudo,9호선,912,선유도역 9호선,서울 영등포구 양평로 지하 124,37.538131524048794,126.89342046070699,0,H,양평2동,126.89594587647893,37.537744724515335
315,4116,샛강역,Saetgang,9호선,916,샛강역 9호선,서울 영등포구 의사당대로 지하 166,37.5166296972081,126.92907968213699,0,H,여의동,126.93460076393592,37.51759001910157
316,4117,노량진역,Noryangjin,9호선,917,노량진역 9호선,서울 동작구 노량진로 지하 130,37.5135735646312,126.940826454376,1,H,노량진1동,126.9420162213609,37.51230680241965
317,4119,흑석역,Heukseok,9호선,919,흑석역 9호선,서울 동작구 현충로 지하 90,37.5090853155754,126.96357009781799,0,H,흑석동,126.96659075316671,37.505775015361046
318,4121,구반포역,Gubanpo,9호선,921,구반포역 9호선,서울 서초구 신반포로 지하 17,37.501449823532,126.98737488294701,0,H,반포본동,126.9860356113934,37.5004413570286
319,4122,신반포역,Sinbanpo,9호선,922,신반포역 9호선,서울 서초구 신반포로 지하 105,37.503413718529,126.995898957444,0,H,반포2동,126.9945035076517,37.50459388896943
320,4125,신논현역,Sinnonhyeon,9호선,925,신논현역 9호선,서울 강남구 봉은사로 지하 102,37.5046341625192,127.025031333453,0,H,역삼1동,127.03320108651666,37.49542431718493
321,4207,김포공항역,Gimpo Intl. Airport,공항철도,A05,김포공항역 공항철도,서울 강서구 하늘길 지하 77,37.562144131501,126.801570320177,1,H,공항동,126.79483817099285,37.55591341272746
322,4110,염창역,Yeomchang,9호선,910,염창역 9호선,서울 강서구 공항대로 지하 631,37.547059307287,126.875005005839,0,H,염창동,126.87098534896086,37.553736243141515
323,4111,신목동역,Sinmokdong,9호선,911,신목동역 9호선,서울 양천구 목동중앙로 지하 217,37.544491660538505,126.88275351316601,0,H,목2동,126.8717000412482,37.54613259960127
324,4113,당산역,Dangsan,9호선,913,당산역 9호선,서울 영등포구 양평로 지하 40,37.5337405945415,126.902171452197,1,H,당산2동,126.89731736540782,37.53103166936052
325,4114,국회의사당역,National Assembly,9호선,914,국회의사당역 9호선,서울 영등포구 국회대로 지하 758,37.5280674292228,126.917885535023,0,H,여의동,126.93460076393592,37.51759001910157
326,4115,여의도역,Yeouido,9호선,915,여의도역 9호선,서울 영등포구 의사당대로 지하 101,37.521906935956395,126.923968896383,1,H,여의동,126.93460076393592,37.51759001910157
327,4118,노들역,Nodeul,9호선,918,노들역 9호선,서울 동작구 노량진로 지하 238,37.5127787896024,126.95306410612,0,H,노량진1동,126.9420162213609,37.51230680241965
328,4120,동작역,Dongjak,9호선,920,동작역 9호선,서울 동작구 현충로 지하 220,37.5030670046351,126.977937122017,1,H,사당2동,126.97925342785726,37.48875249863833
329,4123,고속터미널역,Express Bus Terminal,9호선,923,고속터미널역 9호선,서울 서초구 신반포로 지하 188,37.504647182738,127.004442096367,1,H,반포4동,127.00030759341732,37.49747606930116
330,4124,사평역,Sapyeong,9호선,924,사평역 9호선,서울 서초구 사평대로 지하 285,37.50415890412229,127.01543419664101,0,H,반포1동,127.01337714858089,37.50509061438031
